load,price,solar
84.23,23.0,295.0
83.45,26.0,176.0
85.15,32.0,72.0
90.76,39.0,19.0
89.43,42.0,0.0
83.73,34.0,0.0
77.6,28.0,0.0
75.58,25.0,0.0
70.33,22.0,0.0
66.75,21.0,0.0
64.53,20.0,0.0
62.78,19.0,0.0
62.14,19.0,0.0
64.06,20.0,0.0
70.85,21.0,0.0
79.76,27.0,9.0
86.73,33.0,71.0
88.77,32.0,176.0
88.38,27.0,295.0
87.96,25.0,394.0
86.97,25.0,457.0
84.75,23.0,476.0
83.26,23.0,451.0
81.49,23.0,386.0
80.06,24.0,290.0
80.15,24.0,175.0
81.72,29.0,72.0
86.83,34.0,19.0
85.52,38.0,0.0
79.23,33.0,0.0
72.77,29.0,0.0
71.93,27.0,0.0
67.66,24.0,0.0
64.49,23.0,0.0
61.68,21.0,0.0
60.27,21.0,0.0
58.19,21.0,0.0
58.13,21.0,0.0
60.82,22.0,0.0
63.78,22.0,7.0
68.87,24.0,58.0
72.56,28.0,141.0
73.99,28.0,237.0
74.3,27.0,318.0
74.29,26.0,376.0
72.23,24.0,401.0
70.55,22.0,386.0
69.03,21.0,334.0
68.7,21.0,251.0
69.1,22.0,155.0
71.55,25.0,68.0
75.74,31.0,19.0
74.21,32.0,0.0
69.94,26.0,0.0
64.98,22.0,0.0
64.65,21.0,0.0
60.14,20.0,0.0
57.59,18.0,0.0
55.63,16.0,0.0
54.27,16.0,0.0
52.56,15.0,0.0
52.61,15.0,0.0
54.27,16.0,0.0
55.46,15.0,11.0
61.0,16.0,74.0
63.94,16.0,179.0
66.3,17.0,299.0
67.63,16.0,399.0
68.71,17.0,463.0
65.3,15.0,483.0
62.38,14.0,459.0
60.52,14.0,393.0
59.54,14.0,294.0
60.44,15.0,178.0
64.27,19.0,77.0
70.7,24.0,21.0
71.35,27.0,0.0
68.24,23.0,0.0
63.85,21.0,0.0
64.67,21.0,0.0
60.76,19.0,0.0
58.63,15.0,0.0
57.08,14.0,0.0
56.23,13.0,0.0
55.54,14.0,0.0
58.09,16.0,0.0
64.48,18.0,0.0
73.13,24.0,12.0
83.16,30.0,76.0
87.46,30.0,179.0
88.5,26.0,296.0
88.64,25.0,394.0
88.63,25.0,459.0
85.89,24.0,485.0
84.9,23.0,464.0
83.77,23.0,400.0
83.21,23.0,301.0
83.09,25.0,184.0
84.47,27.0,78.0
88.85,33.0,21.0
86.91,36.0,0.0
80.74,31.0,0.0
74.18,27.0,0.0
71.43,24.0,0.0
66.45,21.0,0.0
63.63,20.0,0.0
60.78,20.0,0.0
59.33,19.0,0.0
58.38,20.0,0.0
60.38,20.0,0.0
66.55,22.0,0.0
75.08,28.0,11.0
83.01,34.0,73.0
86.91,33.0,168.0
87.6,31.0,275.0
88.41,28.0,364.0
90.3,28.0,406.0
88.29,27.0,419.0
88.37,26.0,394.0
87.76,26.0,329.0
87.16,26.0,233.0
86.66,27.0,131.0
87.68,31.0,59.0
90.61,37.0,19.0
88.64,39.0,0.0
82.11,35.0,0.0
75.41,30.0,0.0
73.43,27.0,0.0
69.06,24.0,0.0
65.26,24.0,0.0
62.51,22.0,0.0
61.35,22.0,0.0
60.32,22.0,0.0
62.0,22.0,0.0
68.16,24.0,0.0
75.73,29.0,10.0
84.68,34.0,66.0
88.42,35.0,147.0
88.92,32.0,241.0
89.71,30.0,307.0
91.27,29.0,338.0
89.7,28.0,329.0
89.42,26.0,315.0
88.64,26.0,282.0
88.06,25.0,215.0
87.42,25.0,137.0
86.9,29.0,64.0
90.14,33.0,20.0
87.84,38.0,0.0
81.62,35.0,0.0
75.03,30.0,0.0
74.28,28.0,0.0
69.31,24.0,0.0
66.35,22.0,0.0
63.91,22.0,0.0
62.58,22.0,0.0
61.28,21.0,0.0
62.85,22.0,0.0
68.48,24.0,0.0
76.11,30.0,13.0
84.78,36.0,74.0
89.32,36.0,159.0
90.51,35.0,244.0
91.42,32.0,328.0
92.51,30.0,379.0
89.9,29.0,382.0
88.78,28.0,348.0
87.85,28.0,305.0
86.9,27.0,249.0
85.57,28.0,170.0
86.54,30.0,81.0
90.26,34.0,23.0
88.97,37.0,0.0
82.62,34.0,0.0
76.21,29.0,0.0
74.43,25.0,0.0
69.48,22.0,0.0
65.44,21.0,0.0
62.21,21.0,0.0
60.48,19.0,0.0
59.62,19.0,0.0
61.36,19.0,0.0
67.14,19.0,0.0
74.13,19.0,13.0
82.89,21.0,73.0
86.66,22.0,157.0
87.82,23.0,238.0
88.14,24.0,300.0
87.79,25.0,342.0
85.11,24.0,356.0
83.26,23.0,338.0
82.62,22.0,289.0
81.78,22.0,213.0
81.48,22.0,132.0
83.21,24.0,59.0
85.82,29.0,18.0
83.84,32.0,0.0
77.97,29.0,0.0
71.2,28.0,0.0
69.67,27.0,0.0
65.0,24.0,0.0
61.1,22.0,0.0
58.41,22.0,0.0
57.2,21.0,0.0
55.43,21.0,0.0
55.53,20.0,0.0
58.12,21.0,0.0
61.08,22.0,12.0
67.11,23.0,66.0
71.92,23.0,137.0
75.84,24.0,208.0
76.83,23.0,270.0
77.01,21.0,317.0
73.91,19.0,338.0
72.0,18.0,336.0
70.22,16.0,302.0
69.43,15.0,240.0
68.5,16.0,160.0
68.72,18.0,77.0
71.66,21.0,22.0
71.7,23.0,0.0
69.22,20.0,0.0
65.88,18.0,0.0
65.38,16.0,0.0
60.58,15.0,0.0
57.2,12.0,0.0
53.92,10.0,0.0
52.83,8.0,0.0
52.45,22.04678899082569,0.0
52.96,23.422935779816513,0.0
54.1,6.0,1.0
58.17,7.0,30.0
61.3,10.0,104.0
63.57,10.0,221.0
64.45,11.0,340.0
64.55,10.0,435.0
61.42,8.0,489.0
59.16,4.0,498.0
57.29,4.0,465.0
56.04,3.0,392.0
55.33,4.0,287.0
57.47,11.0,173.0
60.96,17.0,80.0
63.46,22.0,16.0
64.36,20.0,1.0
60.63,20.0,0.0
60.79,19.0,0.0
57.77,15.0,0.0
54.12,12.0,0.0
51.58,11.0,0.0
51.19,11.0,0.0
49.33,12.0,0.0
49.4,12.0,0.0
51.41,12.0,0.0
53.4,14.0,1.0
57.41,16.0,28.0
60.97,16.0,89.0
64.19,14.0,182.0
65.17,14.0,279.0
66.17,11.0,367.0
63.48,6.0,435.0
61.04,3.0,466.0
59.17,2.0,438.0
58.16,0.0,356.0
57.68,2.0,259.0
59.4,10.0,161.0
62.14,15.0,75.0
65.86,18.0,16.0
65.83,19.0,1.0
62.66,18.0,0.0
62.13,17.0,0.0
58.46,13.0,0.0
56.59,12.0,0.0
53.51,10.0,0.0
52.88,10.0,0.0
52.12,9.0,0.0
53.64,10.0,0.0
61.27,16.0,0.0
71.97,21.0,0.0
80.75,27.0,24.0
84.99,27.0,72.0
86.23,26.0,150.0
87.46,26.0,236.0
88.69,23.0,317.0
86.31,22.0,370.0
86.15,22.0,396.0
84.63,21.0,388.0
82.74,20.0,341.0
80.9,22.0,257.0
78.98,25.0,162.0
79.66,30.0,77.0
81.31,35.0,15.0
80.51,29.0,0.0
73.88,24.0,0.0
70.6,21.0,0.0
65.99,17.0,0.0
61.67,22.0,0.0
58.48,20.0,0.0
57.29,20.0,0.0
56.05,20.0,0.0
57.21,20.0,0.0
63.74,21.0,0.0
74.84,26.0,1.0
82.32,31.0,31.0
85.2,34.0,101.0
85.57,30.0,198.0
86.37,28.0,293.0
87.25,27.0,367.0
84.39,25.0,415.0
83.54,23.0,426.0
81.81,22.0,401.0
80.84,22.0,338.0
79.25,23.0,250.0
78.71,26.0,157.0
77.85,31.0,75.0
78.76,36.0,16.0
78.25,39.0,1.0
71.99,34.0,0.0
70.02,30.0,0.0
64.93,26.0,0.0
60.27,25.0,0.0
57.55,24.0,0.0
56.43,23.0,0.0
54.87,23.0,0.0
56.57,23.0,0.0
63.67,25.0,0.0
74.59,32.0,1.0
82.9,38.0,37.0
84.68,41.0,121.0
84.06,40.0,237.0
83.46,37.0,353.0
83.34,35.0,445.0
80.86,32.0,501.0
80.13,31.0,515.0
79.71,30.0,483.0
78.67,29.0,407.0
77.63,28.0,300.0
77.91,29.0,186.0
79.05,31.0,86.0
80.26,34.0,17.0
79.43,32.0,0.0
73.38,28.0,0.0
70.22,25.0,0.0
64.79,23.0,0.0
60.65,22.0,0.0
57.27,21.0,0.0
56.74,21.0,0.0
55.13,21.0,0.0
56.14,20.0,0.0
62.08,22.0,0.0
73.02,30.0,1.0
81.82,36.0,37.0
84.47,38.0,113.0
84.71,36.0,218.0
85.82,34.0,323.0
86.99,33.0,404.0
84.51,29.0,452.0
81.78,27.0,472.0
80.82,24.0,449.0
80.16,24.0,384.0
79.38,24.0,292.0
80.04,26.0,186.0
80.11,31.0,88.0
79.17,37.0,17.0
76.07,34.0,0.0
70.13,29.0,0.0
68.78,27.0,0.0
63.31,24.0,0.0
59.55,26.0,0.0
56.05,23.0,0.0
53.54,21.0,0.0
51.41,21.0,0.0
51.65,21.0,0.0
55.18,21.0,0.0
59.11,22.0,1.0
64.3,24.0,40.0
68.3,22.0,127.0
70.06,23.0,245.0
70.61,22.0,363.0
70.57,20.0,455.0
69.12,18.0,510.0
66.42,16.0,523.0
64.27,15.0,497.0
62.89,16.0,432.0
62.21,18.0,335.0
63.36,21.0,218.0
64.21,26.0,105.0
65.46,31.0,23.0
66.19,31.0,1.0
61.68,27.0,0.0
60.66,27.0,0.0
56.91,23.0,0.0
54.34,18.0,0.0
51.52,15.0,0.0
50.04,15.0,0.0
48.3,14.0,0.0
48.07,14.0,0.0
49.5,16.0,0.0
50.76,18.0,1.0
54.76,18.0,43.0
58.11,17.0,133.0
60.87,18.0,254.0
61.87,18.0,371.0
62.91,18.0,461.0
60.41,17.0,514.0
57.87,15.0,527.0
55.78,13.0,499.0
54.8,13.0,433.0
54.98,14.0,335.0
56.57,20.0,219.0
59.14,23.0,105.0
62.02,28.0,22.0
63.44,29.0,1.0
59.86,28.0,0.0
59.43,27.0,0.0
55.3,24.0,0.0
52.35,18.0,0.0
50.35,16.0,0.0
49.59,15.0,0.0
48.84,15.0,0.0
51.25,17.0,0.0
58.59,18.0,0.0
72.04,26.0,1.0
79.29,33.0,45.0
81.64,36.0,138.0
81.24,33.0,253.0
81.34,30.0,355.0
82.38,29.0,426.0
80.57,26.0,460.0
80.1,25.0,471.0
79.81,24.0,446.0
78.77,23.0,387.0
76.75,23.0,304.0
75.82,25.0,207.0
75.58,29.0,103.0
76.42,33.0,22.0
76.07,35.0,1.0
69.95,31.0,0.0
66.21,27.0,0.0
61.19,25.0,0.0
57.88,23.0,0.0
55.17,22.0,0.0
53.61,22.0,0.0
52.0,21.0,0.0
53.41,21.0,0.0
60.25,22.0,0.0
71.5,30.0,2.0
79.68,36.0,45.0
82.13,35.0,137.0
81.41,35.0,256.0
81.78,32.0,368.0
82.1,30.0,453.0
79.6,28.0,503.0
79.31,27.0,515.0
78.55,26.0,490.0
77.77,26.0,429.0
76.78,26.0,337.0
77.07,27.0,221.0
76.85,30.0,107.0
77.29,32.0,23.0
76.64,32.0,1.0
70.02,28.0,0.0
67.22,24.0,0.0
62.6,21.0,0.0
58.16,21.0,0.0
55.34,20.0,0.0
53.84,19.0,0.0
52.06,19.0,0.0
53.56,19.0,0.0
61.26,20.0,0.0
72.91,24.0,1.0
81.22,29.0,35.0
83.85,32.0,99.0
84.37,29.0,183.0
85.28,25.0,265.0
86.23,22.0,327.0
83.68,21.0,368.0
82.64,20.0,371.0
81.08,20.0,333.0
80.03,20.0,285.0
78.58,20.0,228.0
78.8,22.0,155.0
79.13,24.0,79.0
78.86,27.0,18.0
77.74,26.0,1.0
71.44,23.0,0.0
68.74,20.0,0.0
62.23,16.0,0.0
58.74,16.0,0.0
55.73,14.0,0.0
54.74,13.0,0.0
53.46,13.0,0.0
54.79,14.0,0.0
61.28,17.0,0.0
73.3,23.0,2.0
81.65,28.0,33.0
84.48,28.0,92.0
85.41,24.0,169.0
86.63,21.0,239.0
88.08,21.0,285.0
85.62,21.0,316.0
84.66,21.0,332.0
83.08,21.0,326.0
81.56,22.0,289.0
80.37,22.0,231.0
80.11,24.0,159.0
80.39,28.0,82.0
80.1,32.0,19.0
78.67,34.0,1.0
71.92,31.0,0.0
69.43,28.0,0.0
64.38,24.0,0.0
60.6,22.0,0.0
57.17,21.0,0.0
55.48,21.0,0.0
54.39,20.0,0.0
55.86,21.0,0.0
62.36,22.0,0.0
73.73,30.0,1.0
82.56,36.0,34.0
86.97,38.0,84.0
87.38,36.0,137.0
89.21,34.0,178.0
89.96,32.0,202.0
87.82,29.0,214.0
86.3,28.0,216.0
84.79,27.0,196.0
83.7,25.0,172.0
82.73,26.0,148.0
83.25,28.0,109.0
82.6,31.0,62.0
80.55,36.0,16.0
76.95,37.0,2.0
70.5,32.0,0.0
68.06,30.0,0.0
63.42,28.0,0.0
59.32,26.0,0.0
55.67,24.0,0.0
54.88,23.0,0.0
52.46,23.0,0.0
52.43,23.0,0.0
54.58,23.0,0.0
58.45,25.0,1.0
64.56,26.0,35.0
69.45,27.0,94.0
73.02,27.0,153.0
74.24,26.0,198.0
75.32,24.0,230.0
73.07,22.0,257.0
70.84,21.0,272.0
69.25,20.0,262.0
68.2,21.0,229.0
67.66,21.0,186.0
68.63,23.0,133.0
68.91,27.0,74.0
67.44,29.0,19.0
66.19,29.0,2.0
61.86,27.0,0.0
61.0,25.0,0.0
56.62,23.0,0.0
52.96,20.0,0.0
50.39,19.0,0.0
49.32,18.0,0.0
47.29,18.0,0.0
47.34,18.0,0.0
48.74,19.0,0.0
50.16,18.0,2.0
54.61,20.0,43.0
58.19,20.0,118.0
61.37,22.0,208.0
62.72,22.0,291.0
64.28,22.0,362.0
61.57,20.0,411.0
59.19,18.0,419.0
57.13,16.0,397.0
55.89,15.0,347.0
56.33,15.0,289.0
58.36,17.0,206.0
60.6,21.0,107.0
61.92,25.0,27.0
64.23,27.0,2.0
60.99,26.0,0.0
60.98,25.0,0.0
57.55,22.0,0.0
55.0,20.0,0.0
52.74,19.0,0.0
51.81,19.0,0.0
50.95,19.0,0.0
53.1,19.0,0.0
60.39,20.0,0.0
72.25,28.0,4.0
80.46,34.0,56.0
83.04,34.0,155.0
82.54,28.0,276.0
82.2,24.0,391.0
82.7,23.0,478.0
79.92,21.0,531.0
78.9,21.0,548.0
77.7,21.0,520.0
76.75,21.0,454.0
75.92,22.0,359.0
75.66,25.0,244.0
75.72,29.0,126.0
76.44,32.0,33.0
76.79,33.0,3.0
71.29,29.0,0.0
67.68,26.0,0.0
62.79,23.0,0.0
59.13,21.0,0.0
56.05,20.0,0.0
54.87,19.0,0.0
53.67,19.0,0.0
55.41,19.0,0.0
62.38,21.0,0.0
73.7,27.0,4.0
82.1,33.0,52.0
84.77,35.0,140.0
84.58,34.0,257.0
84.62,31.0,365.0
85.11,30.0,445.0
82.69,27.0,479.0
82.31,25.0,452.0
80.51,24.0,422.0
78.4,24.0,403.0
76.89,25.0,343.0
76.36,28.0,242.0
76.9,31.0,127.0
76.7,34.0,32.0
77.68,34.0,3.0
71.53,32.0,0.0
68.48,30.0,0.0
63.21,26.0,0.0
59.69,24.0,0.0
56.79,23.0,0.0
55.62,22.0,0.0
53.86,22.0,0.0
55.75,22.0,0.0
62.75,24.0,0.0
73.61,31.0,5.0
81.53,38.0,58.0
82.27,40.0,156.0
80.79,37.0,276.0
80.71,33.0,386.0
80.73,32.0,470.0
78.15,28.0,515.0
77.72,28.0,513.0
77.0,27.0,477.0
76.54,26.0,414.0
75.53,26.0,321.0
76.08,27.0,211.0
77.61,31.0,101.0
78.16,34.0,23.0
77.45,34.0,2.0
71.59,32.0,0.0
69.19,28.0,0.0
64.67,25.0,0.0
61.07,23.0,0.0
56.94,22.0,0.0
55.24,22.0,0.0
53.65,21.0,0.0
54.87,21.0,0.0
61.56,22.0,0.0
72.73,29.0,2.0
81.76,36.0,34.0
85.54,38.0,86.0
86.51,35.0,151.0
87.49,31.0,219.0
87.68,29.0,279.0
85.64,26.0,329.0
84.64,24.0,348.0
83.03,23.0,346.0
80.69,23.0,330.0
79.27,23.0,283.0
78.56,25.0,207.0
78.55,29.0,115.0
77.24,33.0,33.0
77.38,34.0,3.0
71.62,31.0,0.0
69.42,28.0,0.0
64.85,24.0,0.0
60.14,22.0,0.0
56.89,21.0,0.0
56.17,20.0,0.0
54.54,20.0,0.0
55.62,20.0,0.0
62.32,21.0,0.0
72.93,24.0,6.0
80.08,30.0,59.0
82.7,34.0,143.0
82.2,33.0,237.0
82.77,30.0,320.0
82.81,29.0,381.0
80.21,26.0,417.0
77.54,24.0,426.0
76.3,21.0,403.0
74.36,21.0,357.0
73.93,21.0,285.0
74.71,22.0,195.0
74.45,25.0,103.0
72.83,28.0,29.0
73.33,29.0,3.0
67.95,27.0,0.0
65.21,24.0,0.0
60.28,22.0,0.0
57.19,21.0,0.0
53.74,20.0,0.0
52.02,18.0,0.0
50.74,18.0,0.0
50.84,17.0,0.0
53.3,17.0,0.0
56.72,17.0,7.0
61.66,18.0,64.0
64.97,19.0,163.0
66.63,19.0,278.0
66.68,18.0,387.0
67.86,17.0,472.0
65.89,16.0,519.0
63.82,12.0,527.0
62.55,11.0,495.0
61.71,10.0,433.0
61.4,10.0,342.0
62.15,13.0,231.0
61.88,18.0,117.0
61.49,21.0,32.0
63.53,23.0,3.0
60.22,22.0,0.0
59.13,21.0,0.0
54.89,19.0,0.0
51.26,19.0,0.0
48.32,17.0,0.0
47.51,15.0,0.0
46.31,15.0,0.0
46.54,14.0,0.0
47.85,13.0,0.0
48.42,13.0,7.0
52.41,13.0,60.0
54.16,16.0,150.0
56.89,17.0,255.0
59.19,16.0,352.0
60.6,16.0,421.0
58.28,15.0,449.0
57.04,14.0,434.0
55.66,13.0,394.0
56.22,12.0,332.0
57.5,12.0,257.0
59.36,13.0,175.0
62.0,18.0,96.0
62.7,20.0,28.0
62.94,25.0,3.0
58.92,25.0,0.0
59.22,24.0,0.0
55.8,22.0,0.0
53.48,20.0,0.0
51.08,19.0,0.0
50.08,17.0,0.0
49.25,17.0,0.0
50.73,18.0,0.0
58.38,20.0,0.0
70.59,28.0,4.0
79.89,32.0,41.0
83.8,32.0,106.0
83.99,26.0,182.0
85.23,23.0,251.0
86.53,22.0,293.0
84.91,21.0,330.0
83.71,21.0,334.0
83.22,21.0,325.0
82.32,20.0,269.0
81.36,22.0,189.0
81.25,24.0,139.0
80.8,28.0,89.0
78.44,31.0,28.0
76.8,33.0,3.0
70.53,32.0,0.0
67.23,29.0,0.0
62.07,27.0,0.0
58.58,20.0,0.0
55.81,19.0,0.0
54.57,18.0,0.0
53.15,17.0,0.0
54.87,18.0,0.0
61.37,20.0,0.0
72.6,24.0,7.0
80.69,29.0,59.0
82.43,30.0,149.0
81.58,25.0,247.0
81.96,23.0,322.0
82.66,22.0,387.0
80.46,19.0,440.0
79.54,18.0,468.0
77.8,17.0,455.0
77.1,16.0,391.0
76.85,18.0,301.0
77.59,19.0,209.0
77.98,21.0,115.0
77.07,24.0,36.0
76.65,25.0,5.0
71.42,24.0,0.0
68.28,22.0,0.0
62.35,20.0,0.0
58.53,18.0,0.0
55.79,18.0,0.0
54.65,18.0,0.0
53.32,17.0,0.0
55.09,18.0,0.0
61.75,20.0,0.0
71.46,26.0,8.0
80.1,31.0,68.0
81.55,33.0,172.0
80.62,26.0,287.0
80.34,24.0,385.0
80.6,22.0,452.0
77.93,21.0,497.0
76.93,20.0,521.0
75.73,21.0,506.0
74.45,21.0,455.0
73.78,21.0,376.0
73.86,24.0,266.0
74.84,28.0,146.0
74.45,30.0,46.0
76.09,33.0,7.0
71.13,31.0,0.0
68.06,29.0,0.0
62.48,25.0,0.0
58.85,22.0,0.0
56.39,22.0,0.0
55.1,20.0,0.0
54.03,20.0,0.0
55.31,20.0,0.0
62.06,22.0,0.0
72.39,29.0,12.0
80.61,34.0,82.0
81.29,34.0,198.0
79.63,30.0,327.0
79.51,25.0,446.0
79.44,24.0,533.0
77.39,22.0,580.0
76.66,22.0,589.0
75.37,22.0,561.0
74.55,22.0,496.0
73.75,22.0,397.0
73.94,26.0,276.0
74.59,30.0,149.0
74.72,32.0,46.0
76.47,32.0,6.0
71.78,31.0,0.0
68.64,27.0,0.0
62.85,24.0,0.0
58.88,22.0,0.0
55.89,21.0,0.0
55.12,20.0,0.0
53.68,19.0,0.0
55.0,20.0,0.0
61.77,22.0,0.0
72.14,27.0,13.0
79.74,33.0,81.0
81.68,35.0,190.0
79.97,31.0,314.0
79.97,28.0,423.0
80.58,28.0,503.0
77.35,25.0,543.0
75.09,24.0,541.0
73.58,23.0,511.0
72.45,23.0,441.0
72.16,23.0,343.0
72.72,26.0,236.0
73.19,30.0,129.0
72.34,31.0,40.0
72.58,31.0,6.0
67.34,29.0,0.0
65.29,27.0,0.0
60.61,24.0,0.0
56.32,25.0,0.0
53.46,22.0,0.0
52.22,21.0,0.0
50.32,21.0,0.0
50.09,20.0,0.0
53.01,22.0,0.0
56.22,23.0,10.0
61.09,24.0,63.0
64.98,26.0,138.0
67.87,26.0,221.0
68.89,25.0,292.0
69.32,25.0,343.0
67.16,23.0,371.0
64.59,21.0,373.0
63.17,21.0,352.0
62.71,20.0,303.0
63.12,20.0,237.0
64.61,20.0,167.0
65.08,21.0,100.0
63.84,24.0,33.0
64.39,26.0,5.0
60.91,26.0,0.0
60.28,24.0,0.0
55.78,22.0,0.0
52.66,21.0,0.0
50.12,19.0,0.0
49.36,18.0,0.0
48.24,16.0,0.0
47.92,16.0,0.0
48.94,16.0,0.0
50.06,15.0,9.0
54.16,14.0,61.0
57.66,15.0,140.0
60.26,17.0,224.0
62.52,17.0,294.0
64.68,16.0,350.0
62.72,16.0,380.0
60.8,15.0,383.0
59.39,12.0,364.0
58.75,12.0,340.0
58.62,13.0,289.0
60.15,16.0,210.0
61.85,21.0,127.0
62.32,23.0,47.0
64.01,27.0,8.0
61.47,27.0,0.0
62.04,27.0,0.0
57.76,24.0,0.0
55.38,22.0,0.0
53.05,22.0,0.0
52.38,20.0,0.0
51.56,20.0,0.0
53.75,20.0,0.0
61.36,23.0,0.0
72.64,30.0,13.0
81.99,37.0,75.0
85.19,37.0,162.0
85.2,32.0,233.0
86.18,28.0,278.0
86.72,26.0,312.0
85.0,24.0,353.0
83.8,22.0,400.0
81.88,22.0,414.0
80.83,22.0,369.0
80.02,22.0,308.0
79.84,24.0,225.0
80.05,25.0,134.0
79.1,27.0,49.0
79.01,29.0,8.0
74.26,26.0,0.0
71.35,23.0,0.0
66.18,20.0,0.0
62.09,21.0,0.0
58.87,20.0,0.0
57.85,20.0,0.0
56.58,20.0,0.0
58.26,21.0,0.0
64.77,22.0,0.0
75.02,29.0,14.0
82.9,34.0,78.0
85.06,35.0,175.0
84.05,33.0,287.0
83.85,30.0,380.0
84.12,29.0,449.0
81.45,28.0,491.0
81.13,27.0,478.0
80.34,25.0,438.0
80.38,25.0,370.0
80.14,25.0,275.0
80.7,27.0,186.0
81.46,29.0,114.0
79.94,32.0,42.0
78.88,32.0,7.0
73.53,31.0,0.0
70.47,28.0,0.0
64.47,24.0,0.0
60.62,24.0,0.0
57.56,22.0,0.0
56.63,22.0,0.0
55.65,21.0,0.0
57.53,22.0,0.0
64.48,23.0,0.0
75.51,28.0,14.0
85.02,32.0,67.0
89.15,34.0,140.0
90.03,30.0,200.0
90.8,29.0,240.0
91.59,27.0,262.0
89.64,25.0,267.0
88.46,24.0,235.0
87.84,24.0,221.0
86.53,24.0,222.0
84.61,24.0,203.0
83.9,27.0,155.0
83.16,29.0,107.0
80.54,32.0,44.0
79.4,33.0,7.0
74.9,32.0,0.0
72.6,29.0,0.0
67.6,26.0,0.0
63.38,50.0,0.0
60.12,47.0,0.0
58.62,46.0,0.0
57.46,47.0,0.0
59.08,48.0,0.0
66.54,52.0,0.0
75.67,62.0,19.0
84.48,71.0,91.0
86.91,71.0,190.0
86.49,63.0,287.0
86.93,59.0,360.0
87.86,57.0,410.0
84.77,54.0,433.0
84.07,52.0,438.0
82.9,53.0,421.0
81.29,52.0,392.0
80.4,53.0,331.0
79.97,57.0,232.0
79.95,66.0,134.0
79.01,72.0,51.0
80.08,76.0,10.0
75.68,74.0,0.0
73.45,68.0,0.0
67.64,62.0,0.0
63.5,27.0,0.0
59.97,25.0,0.0
58.95,24.0,0.0
57.63,23.0,0.0
59.28,22.0,0.0
65.58,23.0,0.0
74.8,28.0,21.0
81.97,32.0,101.0
82.96,31.0,222.0
82.14,26.0,348.0
82.04,24.0,451.0
81.39,22.0,526.0
79.02,22.0,566.0
77.09,21.0,570.0
74.66,21.0,542.0
73.16,21.0,480.0
73.21,22.0,392.0
73.41,26.0,286.0
73.06,31.0,166.0
72.1,33.0,61.0
73.16,34.0,11.0
69.46,33.0,0.0
67.55,31.0,0.0
62.6,27.0,0.0
58.95,25.0,0.0
55.72,23.0,0.0
54.36,23.0,0.0
52.21,23.0,0.0
52.8,24.0,0.0
54.42,25.0,1.0
57.92,24.0,25.0
62.94,25.0,108.0
65.71,27.0,230.0
66.31,27.0,362.0
66.34,26.0,478.0
66.49,25.0,561.0
64.33,24.0,605.0
61.9,22.0,610.0
59.88,22.0,581.0
59.24,22.0,512.0
59.02,22.0,406.0
60.6,24.0,285.0
61.35,29.0,164.0
60.48,29.0,61.0
62.3,29.0,11.0
60.37,29.0,0.0
59.82,27.0,0.0
55.3,24.0,0.0
52.66,20.0,0.0
48.88,18.0,0.0
47.55,17.0,0.0
45.81,16.0,0.0
45.82,15.0,0.0
46.81,15.0,0.0
48.24,14.0,19.0
52.87,15.0,82.0
56.3,16.0,162.0
59.45,18.0,246.0
62.76,18.0,322.0
65.35,18.0,369.0
64.01,18.0,386.0
62.5,16.0,382.0
60.74,14.0,356.0
60.22,14.0,311.0
60.38,14.0,246.0
62.32,20.0,177.0
63.58,24.0,111.0
63.18,25.0,44.0
64.29,26.0,8.0
61.82,26.0,0.0
61.35,27.0,0.0
57.3,24.0,0.0
54.64,23.0,0.0
51.43,22.0,0.0
51.03,22.0,0.0
49.97,20.0,0.0
52.2,21.0,0.0
59.54,23.0,0.0
70.42,29.0,18.0
80.27,36.0,80.0
84.06,37.0,162.0
84.72,33.0,250.0
85.43,30.0,309.0
87.45,28.0,334.0
85.24,27.0,340.0
84.88,27.0,337.0
83.85,26.0,322.0
82.91,26.0,291.0
81.82,25.0,242.0
80.19,28.0,181.0
80.27,32.0,108.0
77.91,34.0,42.0
76.54,34.0,9.0
71.32,34.0,0.0
68.7,31.0,0.0
63.14,26.0,0.0
59.06,24.0,0.0
56.4,22.0,0.0
55.6,22.0,0.0
54.25,21.0,0.0
55.89,22.0,0.0
61.43,24.0,0.0
71.12,31.0,18.0
79.65,35.0,69.0
82.15,36.0,145.0
82.24,34.0,236.0
83.11,31.0,313.0
83.99,30.0,368.0
81.07,27.0,401.0
80.68,26.0,388.0
79.92,25.0,332.0
79.72,24.0,271.0
78.2,24.0,234.0
78.43,26.0,183.0
78.05,28.0,111.0
76.36,30.0,43.0
76.72,30.0,9.0
71.95,31.0,0.0
69.08,29.0,0.0
63.96,25.0,0.0
59.95,23.0,0.0
56.7,22.0,0.0
55.79,22.0,0.0
54.49,21.0,0.0
55.87,22.0,0.0
62.64,24.0,0.0
72.63,30.0,16.0
82.62,35.0,71.0
86.42,36.0,138.0
86.56,32.0,196.0
87.59,29.0,244.0
88.74,27.0,290.0
86.61,26.0,313.0
85.47,24.0,296.0
84.06,24.0,283.0
82.2,24.0,240.0
81.04,25.0,209.0
80.85,27.0,168.0
79.78,31.0,103.0
77.74,34.0,40.0
76.56,34.0,8.0
71.54,33.0,0.0
68.94,31.0,0.0
63.83,28.0,0.0
59.85,24.0,0.0
56.15,22.0,0.0
55.0,22.0,0.0
52.46,20.0,0.0
52.14,21.0,0.0
